15218;NTM;0036-6978;1420-9144;NTM;0036-6978;;40;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15219;NTUT Journal of Intellectual Property Law and Management;2226-6771;2226-6771;NTUT Journal of Intellectual Property Law and Management;2226-6771;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;
15220;Nuances-Estudos sobre Educacao;2236-0441;2236-0441;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;;;;;;
15221;NUCLEAR DATA SHEETS;0090-3752;1095-9904;Nuclear Data Sheets;0090-3752;1095-9904;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;
15222;NUCLEAR ENGINEERING AND DESIGN;0029-5493;1872-759X;Nuclear Engineering and Design;0029-5493;;100;;;;;;;;;x;;x;x;x;x;x;x;;;;;;;;;;;;x;;;;;;;;;;;;;x;;;
15223;Nuclear Engineering and Technology;1738-5733;1738-5733;Nuclear Engineering and Technology;1738-5733;;100;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15224;NUCLEAR ENGINEERING INTERNATIONAL;0029-5507;0029-5507;;;;20;;;;;;;;;;;;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15225;NUCLEAR FUSION;0029-5515;1741-4326;Nuclear Fusion;0029-5515;;140;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;;
15226;NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT;0168-9002;1872-9576;Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment;0168-9002;;70;;;;;;;;;x;;x;;x;;;x;x;;;;;;;;;;;;;;;;;;;;x;;;;;x;;
15227;NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS;0168-583X;1872-9584;Nuclear Instruments and Methods in Physics Research, Section B: Beam Interactions with Materials and Atoms;0168-583X;;70;;;;;;;;;x;;x;;x;x;;x;x;;;;;;;;;;;;;;;;;;;;x;;;;x;x;;
15228;Nuclear Materials and Energy;2352-1791;2352-1791;Nuclear Materials and Energy;2352-1791;;100;;;;;;;;;;;;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;x;x;;
15229;NUCLEAR MEDICINE AND BIOLOGY;0969-8051;1872-9614;Nuclear Medicine and Biology;0969-8051;;70;;;;;;;;;;;x;;;;;;x;x;;x;;x;;;;;;;;;;;;;;;;;;x;x;;;
15230;Nuclear Medicine and Molecular Imaging;1869-3474;1869-3482;Nuclear Medicine and Molecular Imaging;1869-3474;1869-3482;70;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;x;;;
15231;NUCLEAR MEDICINE COMMUNICATIONS;0143-3636;1473-5628;Nuclear Medicine Communications;0143-3636;;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;x;;;
15232;Nuclear Medicine Review;1506-9680;1644-4345;Nuclear Medicine Review;1506-9680;;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;x;;;
15233;NUCLEAR PHYSICS A;0375-9474;1873-1554;Nuclear Physics A;0375-9474;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;
15234;NUCLEAR PHYSICS B;0550-3213;1873-1562;Nuclear Physics B;0550-3213;;140;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;
15235;NUCLEAR SCIENCE AND ENGINEERING;0029-5639;1943-748X;Nuclear Science and Engineering;0029-5639;;70;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;;
15236;Nuclear Science and Techniques;1001-8042;2210-3147;Nuclear Science and Techniques/Hewuli;1001-8042;;40;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;;
15237;NUCLEAR TECHNOLOGY;0029-5450;1943-7471;Nuclear Technology;0029-5450;;70;;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;;
15238;Nuclear Technology & Radiation Protection;1451-3994;;Nuclear Technology and Radiation Protection;1451-3994;;40;;;;;;;;;;;x;;x;;x;x;;;;;;;;;;;;x;;;;;;;;;;;;;;x;;
15239;Nucleic Acid Therapeutics;2159-3337;2159-3345;Nucleic Acid Therapeutics;2159-3337;2159-3345;100;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;x;;;
15240;NUCLEIC ACIDS RESEARCH;0305-1048;1362-4962;Nucleic Acids Research;0305-1048;1362-4962;200;;;;;;;;;;x;x;;;;;;x;x;;x;;x;x;;x;;;;;;;;;;;;;x;;x;x;;;
15241;NUCLEOSIDES NUCLEOTIDES & NUCLEIC ACIDS;1525-7770;1532-2335;Nucleosides, Nucleotides and Nucleic Acids;1525-7770;;40;;;;;;;;;;;x;;;;;;x;x;;x;;x;;;;;;;;;;;;;;;;;;x;x;;;
15242;Nucleus;1949-1034;1949-1042;Nucleus;1949-1034;1949-1042;100;;;;;;;;;;;x;;;;;;x;x;;x;;x;;;;;;;;;;;;;;;;;;x;;;;
15243;NUCLEUS-INDIA;0029-568X;0976-7975;Nucleus (India);0029-568X;0976-7975;20;;;;;;;;;;;x;;;;;;x;x;;;;x;;;;;;;;;;;;;;;;;;x;;;;
15244;Nuestro Sur-Historia Memoria y Patrimonio;2244-7091;2244-7091;;;;20;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15245;Nueva Revista Filologia Hispanica;0185-0121;2448-6558;Nueva Revista de Filologia Hispanica;0185-0121;2448-6558;100;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15246;Nuevo Pensamiento-Revista de Filosofia;1853-7596;1853-7596;;;;20;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15247;NUKLEARMEDIZIN-NUCLEAR MEDICINE;0029-5566;0029-5566;Nuklearmedizin;0029-5566;;40;;;;;;;;;;;x;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;
15248;NUKLEONIKA;0029-5922;1508-5791;Nukleonika;0029-5922;1508-5791;40;;;;;;;;x;;;x;x;x;x;;x;;;;;;x;x;;;;;x;;;;;;;;;x;;;;;x;;
15249;NUMEN-INTERNATIONAL REVIEW FOR THE HISTORY OF RELIGIONS;0029-5973;1568-5276;Numen;1568-5276;0029-5973;100;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;;;;;;;;;;
15250;Numen-Revista de Estudos e Pesquisa da Religiao;1516-1021;2236-6296;;;;20;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x
15251;Numerical Algebra Control and Optimization;2155-3289;2155-3297;Numerical Algebra, Control and Optimization;2155-3289;2155-3297;20;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;x;;;;;;;x;x;;;;;
15252;NUMERICAL ALGORITHMS;1017-1398;1572-9265;Numerical Algorithms;1017-1398;;100;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;
15253;Numerical Analysis and Applications;1995-4239;1995-4247;Numerical Analysis and Applications;1995-4239;1995-4247;20;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;
15254;NUMERICAL FUNCTIONAL ANALYSIS AND OPTIMIZATION;0163-0563;1532-2467;Numerical Functional Analysis and Optimization;0163-0563;;70;;;;;;;;;x;x;x;;;;x;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;
15255;NUMERICAL HEAT TRANSFER PART A-APPLICATIONS;1040-7782;1521-0634;"Numerical Heat Transfer; Part A: Applications";1040-7782;;100;;;;;;;;;;x;;;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;;
15256;NUMERICAL HEAT TRANSFER PART B-FUNDAMENTALS;1040-7790;1521-0626;Numerical Heat Transfer, Part B: Fundamentals;1040-7790;1521-0626;70;;;;;;;;;;x;x;;;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;;
15257;NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS;1070-5325;1099-1506;Numerical Linear Algebra with Applications;1070-5325;;100;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;
15258;Numerical Mathematics-Theory Methods and Applications;1004-8979;2079-7338;Numerical Mathematics;1004-8979;;40;;;;;;;;;x;x;x;;;;;x;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;
15259;NUMERICAL METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS;0749-159X;1098-2426;Numerical Methods for Partial Differential Equations;0749-159X;;100;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;
15260;NUMERISCHE MATHEMATIK;0029-599X;0945-3245;Numerische Mathematik;0029-599X;0945-3245;140;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;x;;;;;
15261;Nuncius-Journal of the History of Science;0394-7394;1825-3911;Nuncius / Istituto e museo di storia della scienza;0394-7394;;70;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15262;NUOVA RIVISTA MUSICALE ITALIANA;0029-6228;;;;;70;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15263;NUOVA RIVISTA STORICA;0029-6236;;Nuova Rivista Storica;0029-6236;;40;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15264;Nuovo Cimento C-Colloquia and Communications in Physics;2037-4909;1826-9885;Il Nuovo cimento della Societá italiana di fisica. C;1124-1896;;20;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;x;;
15265;Nurse Education in Practice;1471-5953;;Nurse Education in Practice;1471-5953;;100;;;;;;;;;;;x;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15266;NURSE EDUCATION TODAY;0260-6917;1532-2793;Nurse Education Today;0260-6917;;100;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15267;Nurse Educator;0363-3624;1538-9855;Nurse Educator;0363-3624;;100;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15268;Nurse Leader;1541-4612;1541-4620;Nurse Leader;1541-4612;1541-4620;40;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;x;;;;;;;;;;;;;
15269;NURSE PRACTITIONER;0361-1817;1538-8662;Nurse Practitioner;0361-1817;;20;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15270;Nurse Researcher;1351-5578;2047-8992;Nurse researcher;1351-5578;;40;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15271;Nursing & Health Sciences;1441-0745;1442-2018;Nursing and Health Sciences;1441-0745;1442-2018;100;;;;;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15272;Nursing and Midwifery Studies;2322-1488;2322-1674;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
15273;NURSING CLINICS OF NORTH AMERICA;0029-6465;1558-1357;Nursing Clinics of North America;0029-6465;;40;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15274;NURSING ECONOMICS;0746-1739;;Nursing Economics;0746-1739;;70;;;;;;;;;;;;;;;;;;;;x;;;;;;x;;;;;;;;;;;;;;;;;;
15275;Nursing Education Perspectives;1536-5026;1943-4685;Nursing Education Perspectives;1536-5026;;70;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15276;NURSING ETHICS;0969-7330;1477-0989;Nursing Ethics;0969-7330;1477-0989;100;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15277;NURSING FORUM;0029-6473;1744-6198;Nursing Forum;0029-6473;;70;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15278;NURSING HISTORY REVIEW;1062-8061;1938-1913;Nursing History Review;1062-8061;;40;;;x;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15279;Nursing in Critical Care;1362-1017;1478-5153;Nursing in critical care;1362-1017;1478-5153;100;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15280;Nursing Inquiry;1320-7881;1440-1800;Nursing Inquiry;1320-7881;1440-1800;100;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15281;Nursing Open;2054-1058;2054-1058;Nursing Open;;2054-1058;100;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15282;NURSING OUTLOOK;0029-6554;1528-3968;Nursing Outlook;0029-6554;1528-3968;100;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15283;Nursing Philosophy;1466-7681;1466-769X;Nursing Philosophy;1466-7681;1466-769X;100;;x;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15284;Nursing Reports;2039-439X;2039-4403;;;;20;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15285;NURSING RESEARCH;0029-6562;1538-9847;Nursing Research;0029-6562;1538-9847;70;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15286;Nursing Research and Practice;2090-1429;2090-1437;;;;40;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15287;NURSING SCIENCE QUARTERLY;0894-3184;1552-7409;Nursing Science Quarterly;0894-3184;;70;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15288;Nursing-Research and Reviews;2230-522X;2230-522X;;;;20;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
15289;Nusantara Bioscience;2087-3948;2087-3956;;;;20;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;
15290;Nutricion Clinica y Dietetica Hospitalaria;0211-6057;1989-208X;Nutricion Clinica y Dietetica Hospitalaria;0211-6057;1989-208X;20;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
15291;Nutricion Hospitalaria;0212-1611;1699-5198;Nutricion Hospitalaria;0212-1611;1699-5198;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
15292;NUTRIENT CYCLING IN AGROECOSYSTEMS;1385-1314;1573-0867;Nutrient Cycling in Agroecosystems;1385-1314;;70;;;;;;;;;;;;;;;;x;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;
15293;Nutrients;2072-6643;2072-6643;Nutrients;2072-6643;;140;;;;;;;;;;;x;;;;;x;x;x;;x;;x;x;x;;;;;;;;;;;;;;;;;x;;;
15294;NUTRITION;0899-9007;1873-1244;Nutrition;0899-9007;;100;;;;;;;;;;;;;;;;;x;x;x;x;;;x;;x;;;;;;;;;;;;;;;x;;;;
15295;Nutrition & Diabetes;2044-4052;2044-4052;Nutrition and Diabetes;;2044-4052;100;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;x;;;;
15296;Nutrition & Dietetics;1446-6368;1747-0080;Nutrition and Dietetics;1446-6368;1747-0080;40;;;;;;;;;;;;;;;;;x;x;x;x;;;x;;;;;;;;;;;;;;;;;;;;;
15297;Nutrition & Food Science;0034-6659;1758-6917;Nutrition and Food Science;0034-6659;;20;;;;;;;;;;;;;;;;;x;x;;x;;x;x;x;x;;;;;;;;;;;;;;;;;;;
15298;Nutrition & Metabolism;1743-7075;;Nutrition and Metabolism;1743-7075;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;x;;;;
15299;NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL;0163-5581;1532-7914;Nutrition and Cancer;0163-5581;1532-7914;70;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;x;;;;
15300;Nutrition and Dietary Supplements;1179-1489;1179-1489;Nutrition and Dietary Supplements;;1179-1489;40;;;;;;;;;;;x;;;;;;x;x;x;x;;;x;;;;;;;;;;;;;;;;;;;;;
15301;Nutrition and Metabolic Insights;1178-6388;1178-6388;Nutrition and Metabolic Insights;;1178-6388;40;;;;;;;;;;;;;;;;;x;x;;x;;x;x;;;;;;;;;;;;;;;;;x;;;;
15302;Nutrition Bulletin;1471-9827;1467-3010;Nutrition Bulletin;1471-9827;1467-3010;40;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;;;;;
15303;Nutrition Clinique et Metabolisme;0985-0562;1768-3092;Nutrition Clinique et Metabolisme;0985-0562;;20;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;;;;;
15304;NUTRITION IN CLINICAL PRACTICE;0884-5336;1941-2452;Nutrition in Clinical Practice;0884-5336;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;;;;;
15305;Nutrition Journal;1475-2891;;Nutrition Journal;1475-2891;;140;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;;;;;
15306;NUTRITION METABOLISM AND CARDIOVASCULAR DISEASES;0939-4753;1590-3729;Nutrition, Metabolism and Cardiovascular Diseases;0939-4753;1590-3729;100;;;;;;;;;;;x;;;;;;x;x;x;x;;;x;;;;;;;;;;;;;;;;;x;;;;
15307;NUTRITION RESEARCH;0271-5317;;Nutrition Research;0271-5317;;70;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;x;;;;
15308;Nutrition Research and Practice;1976-1457;2005-6168;Nutrition Research and Practice;1976-1457;2005-6168;70;;;;;;;;;;;;;;;;;x;;;x;;x;x;;;;;;;;;;;;;;;;;;;;;
15309;NUTRITION RESEARCH REVIEWS;0954-4224;1475-2700;Nutrition Research Reviews;0954-4224;1475-2700;140;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;;;;;
15310;NUTRITION REVIEWS;0029-6643;1753-4887;Nutrition Reviews;0029-6643;;140;;;;;;x;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;;;;;
15311;NUTRITIONAL NEUROSCIENCE;1028-415X;1476-8305;Nutritional Neuroscience;1028-415X;1476-8305;70;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;x;;;;
15312;NWIG-New West Indian Guide-Nieuwe West-Indische Gids;1382-2373;1382-2373;;;;20;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
15313;OASIS-Observatorio de Analisis de los Sistemas Internacionales;1657-7558;2346-2132;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;
15314;Obere Extremitaet-Schulter-Ellenbogen-Hand-Upper Extremity-Shoulder Elbow Hand;1862-6599;1862-6602;Obere Extremitat;1862-6599;;20;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
15315;Obesity;1930-7381;1930-739X;Obesity;1930-7381;;100;;;;;;x;;;;;x;;;;;;x;x;x;x;;;x;x;;;;;;;;;;;;;;;;x;;;;
15316;Obesity Facts;1662-4025;1662-4033;Obesity Facts;1662-4025;1662-4033;70;;;;;;;;;;;x;;;;;;x;x;x;x;;;;;;;;;;;;;x;;;;;;;x;;;;
15317;Obesity Research & Clinical Practice;1871-403X;1878-0318;Obesity Research and Clinical Practice;1871-403X;;70;;;;;;;;;;;x;;;;;;x;x;;x;;;x;;;;;;;;;;;;;;;;;x;;;;
15318;Obesity Reviews;1467-7881;1467-789X;Obesity Reviews;1467-7881;;200;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;
15319;Obesity Science & Practice;2055-2238;2055-2238;;;;20;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;x;;;;
15320;OBESITY SURGERY;0960-8923;1708-0428;Obesity Surgery;0960-8923;;100;;;;;;;;;;;x;;;;;;x;x;;x;;;x;x;;;;;;;;;;;;;;;;;;;;
15321;OBETS-Revista de Ciencias Sociales;1989-1385;1989-1385;OBETS;1989-1385;2529-9727;70;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;x;;;;;;;;;;;;;;
15322;Obra Digital-Revista de Comunicacion;2014-5039;2014-5039;;;;20;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15323;Obrabotka Metallov-Metal Working and Material Science;1994-6309;2541-819X;;;;20;;;;;;;;;;;;;;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15324;Obradoiro de Historia Moderna;1133-0481;2340-0013;Obradoiro de Historia Moderna;1133-0481;;40;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15325;Observar;1988-5105;1988-5105;;;;100;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15326;Observatorio Medioambiental;1139-1987;1988-3277;;;;20;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15327;OBSERVATORY;0029-7704;;Observatory;0029-7704;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;
15328;Obstetric Medicine;1753-495X;1753-4968;Obstetric Medicine;1753-495X;;20;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
15329;OBSTETRICAL & GYNECOLOGICAL SURVEY;0029-7828;1533-9866;Obstetrical and Gynecological Survey;0029-7828;;70;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
15330;Obstetrician & Gynaecologist;1467-2561;1744-4667;;;;20;;;;;;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
15331;OBSTETRICS AND GYNECOLOGY;0029-7844;0029-7844;Obstetrics and Gynecology;0029-7844;;140;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
15332;OBSTETRICS AND GYNECOLOGY CLINICS OF NORTH AMERICA;0889-8545;1558-0474;Obstetrics and Gynecology Clinics of North America;0889-8545;;70;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
15333;Obstetrics and Gynecology International;1687-9589;1687-9597;Obstetrics and Gynecology International;1687-9589;1687-9597;20;;;;;;;;;;;x;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
15334;OCCUPATIONAL AND ENVIRONMENTAL MEDICINE;1351-0711;1470-7926;Occupational and Environmental Medicine;1351-0711;1470-7926;140;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;x;;;;;;;;;;;;;
15335;OCCUPATIONAL MEDICINE-OXFORD;0962-7480;1471-8405;Occupational Medicine;0962-7480;1471-8405;70;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;x;;;;;;;;;;;;;
15336;OCCUPATIONAL THERAPY IN HEALTH CARE;0738-0577;1541-3098;Occupational Therapy in Health Care;0738-0577;1541-3098;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
15337;Occupational Therapy in Mental Health;0164-212X;1541-3101;Occupational Therapy in Mental Health;0164-212X;1541-3101;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;x;;;;;;;;;;
15338;Occupational Therapy International;0966-7903;1557-0703;Occupational Therapy International;0966-7903;;40;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;x;;;;;;;;;;
15339;OCEAN & COASTAL MANAGEMENT;0964-5691;1873-524X;Ocean and Coastal Management;0964-5691;;70;;;;;;;;x;;;;;x;;;;;;;;;x;;;;;;;;;x;;;;;;;;;x;;;;
15340;OCEAN DEVELOPMENT AND INTERNATIONAL LAW;0090-8320;1521-0642;Ocean Development and International Law;0090-8320;1521-0642;70;;;;;;;;;;;;;;;;x;;;;;;x;;;;;;x;;;x;x;;;;;;;;;;;;
15341;OCEAN DYNAMICS;1616-7341;1616-7228;Ocean Dynamics;1616-7341;1616-7228;70;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;
15342;OCEAN ENGINEERING;0029-8018;;Ocean Engineering;0029-8018;;140;;;;;;;;;;;;;x;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15343;OCEAN MODELLING;1463-5003;1463-5011;Ocean Modelling;1463-5003;1463-5011;100;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;
15344;Ocean Science;1812-0784;;Ocean Science;1812-0784;;70;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;
15345;Ocean Science Journal;1738-5261;2005-7172;Ocean Science Journal;1738-5261;;40;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;
15346;Ocean Systems Engineering-An International Journal;2093-6702;2093-677X;Ocean Systems Engineering;2093-6702;2093-677X;40;;;;;;;;;;;;;x;x;x;x;;;;;;x;;;;;;;;;;;;;;;;;;;;;x;
15347;Ocean Yearbook;0191-8575;2211-6001;;;;20;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15348;OCEANIA;0029-8077;1834-4461;Oceania;0029-8077;;70;;x;x;;;x;;;;;;;x;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;
15349;OCEANIC LINGUISTICS;0029-8115;1527-9421;Oceanic Linguistics;0029-8115;;100;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15350;OCEANOGRAPHY;1042-8275;1042-8275;Oceanography;1042-8275;;100;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;
15351;OCEANOLOGIA;0078-3234;2300-7370;Oceanologia;0078-3234;;70;;;;;;x;;;;;;;x;;;x;;;;;;;;;x;;;;;;;;;;;;;;;;;;x;
15352;OCEANOLOGICAL AND HYDROBIOLOGICAL STUDIES;1730-413X;1897-3191;Oceanological and Hydrobiological Studies;1730-413X;1897-3191;40;;;;;;;;;;;;;x;;;x;;;;;;;;;x;;;;;;;;;;;;;;;x;;;x;
15353;OCEANOLOGY;0001-4370;1531-8508;Oceanology;0001-4370;;40;;;;;;;;;;;;;x;;;x;;;;;;;;;;;;;;;;;;;;;;;;x;;;x;
15354;Ochrona Przed Korozja;0473-7733;2449-9501;;;;20;;;;;;;;;;;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;
15355;Ochrona Srodowiska;1230-6169;1230-6169;Ochrona Srodowiska;1230-6169;;40;;;;;;;;x;;;;;x;x;;x;;;;;x;x;;;;;;x;;;x;;;;;;;;;x;;;;
15356;Ochsner Journal;1524-5012;1524-5012;Ochsner Journal;1524-5012;;70;;;;;;;;;;;x;;;;;;x;x;;x;;;;;;;;;;;;;;;;;;;;;;;;
